"","id","name","position","team"
"442","10316","Stanzi, Ricky","QB","JAC"
"443","10318","Kendricks, Lance","TE","STL"
"444","10327","Little, Greg","WR","CLE"
"445","10333","Housler, Robert","TE","ARI"
"446","10334","Ridley, Stevan","RB","NEP"
"447","10338","Brown, Vincent","WR","SDC"
"448","10347","Green, Alex","RB","NYJ"
"449","10352","Cameron, Jordan","TE","CLE"
"450","10354","Stocker, Luke","TE","TBB"
"451","10355","Helu, Roy","RB","WAS"
"452","10356","Durham, Kris","WR","DET"
"453","10359","Gates, Clyde","WR","NYJ"
"454","10360","Salas, Greg","WR","NYJ"
"455","10362","Shorts, Cecil","WR","JAC"
"456","10367","Marecic, Owen","RB","FA"
"457","10368","Jones, Taiwan","RB","OAK"
"458","10369","Powell, Bilal","RB","NYJ"
"459","10372","Thomas, Julius","TE","DEN"
"460","10373","Harper, Jamie","RB","FA"
"461","10375","Pilares, Kealoha","WR","CAR"
"462","10376","White, Johnny","RB","FA"
"463","10378","Sherman, Anthony","RB","KCC"
"464","10382","Williams, D.J.","TE","NEP"
"465","10388","Moore, Denarius","WR","OAK"
"466","10389","Lewis, Dion","RB","CLE"
"467","10391","Yates, T.J.","QB","HOU"
"468","10392","Kerley, Jeremy","WR","NYJ"
"469","10394","Paul, Niles","TE","WAS"
"470","10398","Smith, Lee","TE","BUF"
"471","10404","Whalen, Ryan","WR","CIN"
"472","10409","Clay, Charles","TE","MIA"
"473","10410","Harris, Dwayne","WR","DAL"
"474","10411","Royster, Evan","RB","WAS"
"475","10412","Robinson, Aldrick","WR","WAS"
"476","10413","Taylor, Tyrod","QB","BAL"
"477","10414","Gordon, Richard","TE","KCC"
"478","10432","Green, Virgil","TE","DEN"
"479","10436","McElroy, Greg","QB","CIN"
"480","10437","Miller, Bruce","RB","SFO"
"481","10442","Taylor, Ryan","TE","GBP"
"482","10445","Scott, Da'Rel","RB","FA"
"483","10449","Allen, Anthony","RB","BUF"
"484","10456","Batch, Baron","RB","FA"
"485","10460","Burton, Stephen","WR","JAC"
"486","10463","Havili, Stanley","RB","IND"
"487","10464","Ausberry, David","TE","OAK"
"488","10476","Devlin, Pat","QB","MIA"
"489","10480","Saunders, Weslye","TE","IND"
"490","10481","Fannin, Mario","RB","FA"
"491","10482","Evans, Darren","RB","FA"
"492","10491","Saine, Brandon","RB","FA"
"493","10493","Gurley, Tori","WR","CLE"
"494","10494","Toliver, Terrence","WR","CHI"
"495","10495","Binns, Armon","WR","MIA"
"496","10496","Lockette, Ricardo","WR","SEA"
"497","10497","Sanzenbacher, Dane","WR","CIN"
"498","10498","Tolzien, Scott","QB","GBP"
"499","10499","Berry, Damien","RB","FA"
"500","10500","Pryor, Terrelle","QB","OAK"
"501","10501","Spann, Chad","RB","HOU"
"502","10508","Jean, Lestar","WR","HOU"
"503","10511","Maehl, Jeff","WR","PHI"
"504","10512","Smith, Armond","RB","FA"
"505","10515","Tanner, Phillip","RB","DAL"
"506","10517","Morgan, Joseph","WR","NOS"
"507","10521","Reuland, Konrad","TE","NYJ"
"508","10527","Baldwin, Doug","WR","SEA"
"509","10530","Harris, DuJuan","RB","GBP"
"510","10531","Gilreath, David","WR","FA"
"511","10537","Williams, LaQuan","WR","FA"
"512","10539","Yeatman, Will","TE","FA"
"513","10551","Brockel, Richie","TE","CAR"
"514","10552","Clutts, Tyler","RB","DAL"
"515","10553","Adams, Kyle","TE","TBB"
"516","10561","McNeill, Mike","TE","STL"
"517","10563","Newsome, Jamar","WR","FA"
"518","10564","Reisner, Allen","TE","JAC"
"519","10567","Hynoski, Henry","RB","NYG"
"520","10601","Hawkins, Andrew","WR","CIN"
"521","10608","Baker, Josh","TE","FA"
"522","10651","Aiken, Kamar","WR","FA"
"523","10657","Maneri, Steve","TE","FA"
"524","10674","Holmes, Andre","WR","OAK"
"525","10679","Allen, Armando","RB","FA"
"526","10681","Brock, Kevin","TE","CIN"
"527","10686","Cone, Kevin","WR","ATL"
"528","10689","Draughn, Shaun","RB","FA"
"529","10692","Smith, Andre","TE","CLE"
"530","10695","Luck, Andrew","QB","IND"
"531","10696","Griffin III, Robert","QB","WAS"
"532","10697","Tannehill, Ryan","QB","MIA"
"533","10698","Weeden, Brandon","QB","CLE"
"534","10699","Foles, Nick","QB","PHI"
"535","10700","Cousins, Kirk","QB","WAS"
"536","10701","Moore, Kellen","QB","DET"
"537","10702","Osweiler, Brock","QB","DEN"
"538","10703","Wilson, Russell","QB","SEA"
"539","10705","Lindley, Ryan","QB","ARI"
"540","10706","Richardson, Trent","RB","IND"
"541","10707","Wilson, David","RB","NYG"
"542","10708","Miller, Lamar","RB","MIA"
"543","10709","Martin, Doug","RB","TBB"
"544","10710","Polk, Chris","RB","PHI"
"545","10711","James, LaMichael","RB","SFO"
"546","10712","Rainey, Chris","RB","IND"
"547","10713","Pierce, Bernard","RB","BAL"
"548","10714","Turbin, Robert","RB","SEA"
"549","10715","Ballard, Vick","RB","IND"
"550","10716","Demps, Jeff","RB","TBB"
"551","10717","Gray, Cyrus","RB","KCC"
"552","10718","Pead, Isaiah","RB","STL"
"553","10719","Blackmon, Justin","WR","JAC"
"554","10720","Wright, Kendall","WR","TEN"
"555","10721","Floyd, Michael","WR","ARI"
"556","10722","Jeffery, Alshon","WR","CHI"
"557","10723","Sanu, Mohamed","WR","CIN"
"558","10724","Adams, Joe","WR","FA"
"559","10725","Randle, Rueben","WR","NYG"
"560","10726","McNutt, Marvin","WR","CAR"
"561","10727","Jones, Dwight","WR","FA"
"562","10728","Fuller, Jeff","WR","FA"
"563","10729","Hilton, T.Y.","WR","IND"
"564","10730","Posey, DeVier","WR","HOU"
"565","10731","Toon, Nick","WR","NOS"
"566","10732","Broyles, Ryan","WR","DET"
"567","10733","Edwards, Patrick","WR","DET"
"568","10734","Wright, Jarius","WR","MIN"
"569","10735","Quick, Brian","WR","STL"
"570","10736","Givens, Chris","WR","STL"
"571","10737","Benjamin, Travis","WR","CLE"
"572","10738","Jones, Marvin","WR","CIN"
"573","10739","Cunningham, B.J.","WR","PHI"
"574","10740","Page, Eric","WR","TBB"
"575","10741","Owusu, Chris","WR","TBB"
"576","10742","Allen, Dwayne","TE","IND"
"577","10743","Fleener, Coby","TE","IND"
"578","10744","Green, Ladarius","TE","SDC"
"579","10745","Egnew, Michael","TE","MIA"
"580","10747","Charles, Orson","TE","CIN"
"581","10794","Adams, Kris","WR","NYG"
"582","10795","Taylor, Kerry","WR","JAC"
"583","10797","Ross, Jeremy","WR","DET"
"584","10799","Radway, Raymond","WR","FA"
"585","10800","Hill, Stephen","WR","NYJ"
"586","10801","Smith, Hayden","TE","FA"
"587","10803","Jenkins, A.J.","WR","KCC"
"588","10804","Davis, Tristan","RB","FA"
"589","10812","Hillman, Ronnie","RB","DEN"
"590","10813","Graham, T.J.","WR","BUF"
"591","10828","Wylie, Devon","WR","SFO"
"592","10830","Rodriguez, Evan","TE","BUF"
"593","10835","Martin, Keshawn","WR","HOU"
"594","10837","Robinson, Adrien","TE","NYG"
"595","10838","Ellison, Rhett","TE","MIN"
"596","10843","Childs, Greg","WR","MIN"
"597","10852","Thompson, Taylor","TE","TEN"
"598","10856","Coale, Danny","WR","FA"
"599","10860","Ewing, Bradie","RB","ATL"
"600","10866","Criner, Juron","WR","OAK"
"601","10870","Morris, Alfred","RB","WAS"
"602","10877","Hanna, James","TE","DAL"
"603","10881","Herron, Dan","RB","IND"
"604","10885","Streeter, Tommy","WR","TBB"
"605","10886","Ganaway, Terrance","RB","FA"
"606","10889","Brazill, LaVon","WR","IND"
"607","10893","Smith, Michael","RB","TBB"
"608","10903","Matthews, Rishard","WR","MIA"
"609","10905","Brown, Bryce","RB","PHI"
"610","10907","Clemons, Toney","WR","CAR"
"611","10910","Ebert, Jeremy","WR","JAC"
"612","10913","Hemingway, Junior","WR","KCC"
"613","10915","Paulson, David","TE","PIT"
"614","10916","Coleman, B.J.","QB","FA"
"615","10917","White, Jordan","WR","FA"
"616","10920","Smelley, Brad","TE","HOU"
"617","10922","Baker, Edwin","RB","CLE"
"618","10924","Richardson, Daryl","RB","STL"
"619","10927","Poole, Tauren","RB","PIT"
"620","10929","Rainey, Bobby","RB","TBB"
"621","10930","Boykin, Jarrett","WR","GBP"
"622","10932","Bolden, Brandon","RB","NEP"
"623","10935","Tanney, Alex","QB","CLE"
"624","10940","Carrier, Derek","TE","SFO"
"625","10948","Keenum, Case","QB","HOU"
"626","10949","Mooney, Collin","RB","TEN"
"627","10953","Johnson, Damaris","WR","PHI"
"628","10954","Cooper, Josh","WR","CLE"
"629","10955","Streater, Rod","WR","OAK"
"630","10956","Thompson, Deonte","WR","BAL"
"631","10958","Givens, Chris","WR","FA"
"632","10960","Gordon, Josh","WR","CLE"
"633","10961","Dunbar, Lance","RB","DAL"
"634","10967","Byrd, Laron","WR","ARI"
"635","10968","Lewis, Lance","WR","WAS"
"636","10971","Gallarda, Tommy","TE","FA"
"637","10972","Brackett, Brett","TE","ARI"
"638","10973","Beasley, Cole","WR","DAL"
"639","10975","Grimes, Jonathan","RB","HOU"
"640","10977","Douglas, David","WR","FA"
"641","10978","Cadet, Travaris","RB","NOS"
"642","10983","Hogan, Chris","WR","BUF"
"643","10984","Powell, William","RB","FA"
"644","10985","Olawale, Jamize","RB","OAK"
"645","10987","Whalen, Griff","WR","IND"
"646","10988","Eachus, Nate","RB","FA"
"647","10991","Davis, Dominique","QB","ATL"
"648","10992","Lane, Jorvorskie","RB","FA"
"649","10998","Asiata, Matt","RB","MIN"
"650","11001","Davis, Austin","QB","STL"
"651","11002","Bethel-Thompson, McLeod","QB","SFO"
"652","11004","Jones, Dominique","TE","KCC"
"653","11005","Elliott, Kevin","WR","BUF"
"654","11006","Thigpen, Marcus","RB","MIA"
"655","11007","Celek, Garrett","TE","SFO"
"656","11015","Johnson, Will","RB","PIT"
"657","11018","Noble, Danny","TE","JAC"
"658","11019","Davis, Drew","WR","ATL"
"659","11057","Palmer, Nathan","WR","FA"
"660","11074","Hughes, Robert","RB","ARI"
"661","11076","Kearse, Jermaine","WR","SEA"
"662","11081","Ta'ufo'ou, Will","RB","JAC"
"663","11083","Stewart, Jeremy","RB","OAK"
"664","11086","Miller, Kyle","TE","FA"
"665","11089","Harkey, Cory","TE","STL"
"666","11098","Hampton, Jewel","RB","SFO"
"667","11099","Murphy, Richard","RB","FA"
"668","11100","DiMarco, Patrick","RB","ATL"
"669","11101","Develin, James","RB","NEP"
"670","11104","Bellamy, Josh","WR","WAS"
"671","11105","Preston, Michael","WR","TEN"
"672","11113","Barden, Brandon","TE","JAC"
"673","11117","Anderson, Joe","WR","FA"
"674","11120","Willie, Mike","WR","SDC"
"675","11121","Brown, Mike","WR","JAC"
"676","11122","Hakim, Saalim","WR","NYJ"
"677","11123","McGrath, Sean","TE","KCC"
"678","11125","Bostick, Brandon","TE","GBP"
"679","11132","Jackson, Jerrell","WR","FA"
"680","11133","McCoy, Jamie","TE","FA"
"681","11150","Smith, Geno","QB","NYJ"
"682","11151","Barkley, Matt","QB","PHI"
"683","11152","Glennon, Mike","QB","TBB"
"684","11153","Wilson, Tyler","QB","TEN"
"685","11154","Manuel, E.J.","QB","BUF"
"686","11155","Nassib, Ryan","QB","NYG"
"687","11156","Jones, Landry","QB","PIT"
"688","11157","Dysert, Zac","QB","DEN"
"689","11158","Sorensen, Brad","QB","SDC"
"690","11159","Rodgers, Jordan","QB","TBB"
"691","11160","Klein, Collin","QB","FA"
"692","11161","Scott, Matt","QB","JAC"
"693","11162","Renfree, Sean","QB","ATL"
"694","11163","Carder, Alex","QB","FA"
"695","11164","Vandenberg, James","QB","FA"
"696","11165","Crist, Dayne","QB","FA"
"697","11166","Tuel, Jeff","QB","BUF"
"698","11167","Katz, Ryan","QB","FA"
"699","11168","Doege, Seth","QB","FA"
"700","11169","Aplin, Ryan","QB","FA"
"701","11170","Bray, Tyler","QB","KCC"
"702","11171","Cameron, Colby","QB","FA"
"703","11172","Florence, Nick","QB","FA"
"704","11173","Padron, Kyle","QB","OAK"
"705","11174","Ball, Montee","RB","DEN"
"706","11175","Ellington, Andre","RB","ARI"
"707","11176","Taylor, Stepfan","RB","ARI"
"708","11177","Barner, Kenjon","RB","CAR"
"709","11178","Graham, Ray","RB","HOU"
"710","11179","Michael, Christine","RB","SEA"
"711","11180","Gillislee, Mike","RB","MIA"
"712","11181","Franklin, Johnathan","RB","GBP"
"713","11182","Burkhead, Rex","RB","CIN"
"714","11183","Johnson, Dennis","RB","HOU"
"715","11184","Harper, D.J.","RB","FA"
"716","11185","Williams, Kerwynn","RB","SDC"
"717","11186","Thompson, Chris","RB","WAS"
"718","11187","Harris, Montel","RB","FA"
"719","11188","Riddick, Theo","RB","DET"
"720","11189","Stacy, Zac","RB","STL"
"721","11190","James, Mike","RB","TBB"
"722","11191","McCalebb, Onterio","RB","CIN"
"723","11192","Bell, Le'Veon","RB","PIT"
"724","11193","Bernard, Giovani","RB","CIN"
"725","11194","Davis, Knile","RB","KCC"
"726","11195","Ford, Michael","RB","CHI"
"727","11196","Jamison, Jawan","RB","WAS"
"728","11197","Jefferson, Stefphon","RB","FA"
"729","11198","Lattimore, Marcus","RB","SFO"
"730","11199","Ware, Spencer","RB","SEA"
"731","11200","Randle, Joseph","RB","DAL"
"732","11201","Lacy, Eddie","RB","GBP"
"733","11202","Wood, Cierre","RB","BAL"
"734","11204","Whaley, Dominique","RB","SEA"
"735","11205","White, John","RB","FA"
"736","11206","McNeal, Curtis","RB","FA"
"737","11207","Jones, Perry","RB","FA"
"738","11208","Wingo, Ronnie","RB","BUF"
"739","11209","Rouse, Robbie","RB","FA"
"740","11210","Robinson, Denard","RB","JAC"
"741","11211","Williams, Terrance","WR","DAL"
"742","11212","Hunter, Justin","WR","TEN"
"743","11213","Austin, Tavon","WR","STL"
"744","11214","Dobson, Aaron","WR","NEP"
"745","11215","Hamilton, Cobi","WR","CIN"
"746","11216","Davis, Marcus","WR","FA"
"747","11217","Mellette, Aaron","WR","BAL"
"748","11218","Patton, Quinton","WR","SFO"
"749","11219","King, Tavarres","WR","CAR"
"750","11220","Fuller, Corey","WR","DET"
"751","11221","Smith, Rodney","WR","MIN"
"752","11222","Allen, Keenan","WR","SDC"
"753","11223","Bailey, Stedman","WR","STL"
"754","11224","Boyce, Josh","WR","NEP"
"755","11225","Patterson, Cordarrelle","WR","MIN"
"756","11226","Rogers, Da'Rick","WR","IND"
"757","11227","Stills, Kenny","WR","NOS"
"758","11228","Woods, Robert","WR","BUF"
"759","11229","Wheaton, Markus","WR","PIT"
"760","11230","Vernon, Conner","WR","CLE"
"761","11231","Wilson, Marquess","WR","CHI"
"762","11232","Hopkins, DeAndre","WR","HOU"
"763","11233","Sanders, Ace","WR","JAC"
"764","11234","Swope, Ryan","WR","ARI"
"765","11235","Harper, Chris","WR","GBP"
"766","11236","Blake, Emory","WR","STL"
"767","11237","Shepard, Russell","WR","TBB"
"768","11238","Roundtree, Roy","WR","FA"
"769","11239","Goodwin, Marquise","WR","BUF"
"770","11240","Rogers, Zach","WR","FA"
"771","11241","Goard, Tyrone","WR","FA"
"772","11242","Kaufman, Brandon","WR","FA"
"773","11243","Fauria, Joseph","TE","DET"
"774","11244","Kelce, Travis","TE","KCC"
"775","11245","Stoneburner, Jake","TE","GBP"
"776","11246","Lutzenkirchen, Philip","TE","FA"
"777","11247","Ertz, Zach","TE","PHI"
"778","11248","Reed, Jordan","TE","WAS"
"779","11249","Sims, Dion","TE","MIA"
"780","11250","Eifert, Tyler","TE","CIN"
"781","11251","Escobar, Gavin","TE","DAL"
"782","11252","Toilolo, Levine","TE","ATL"
"783","11253","Otten, Ryan","TE","SDC"
"784","11254","Williams, Michael","TE","DET"
"785","11255","Kasa, Nick","TE","OAK"
"786","11256","Gragg, Chris","TE","BUF"
"787","11257","McDonald, Vance","TE","SFO"
"788","11258","Rivera, Mychal","TE","OAK"
"789","11259","Sudfeld, Zach","TE","NYJ"
"790","11332","Gray, Jonas","RB","NEP"
"791","11337","Fells, Darren","TE","ARI"
"792","11342","Whittaker, Fozzy","RB","CLE"
"793","11343","Momah, Ifeanyi","WR","PHI"
"794","11367","Juszczyk, Kyle","RB","BAL"
"795","11381","Willson, Luke","TE","SEA"
"796","11390","Murray, Latavius","RB","OAK"
"797","11393","Brown, Justin","WR","FA"
"798","11397","Bonner, Alan","WR","HOU"
"799","11399","Griffin, Ryan","TE","HOU"
"800","11401","Wilson, Braden","RB","FA"
"801","11406","Butler, Brice","WR","OAK"
"802","11408","Bohanon, Tommy","RB","NYJ"
"803","11409","Johnson, Charles","WR","CLE"
"804","11411","Jefferson, D.C.","TE","CAR"
"805","11413","Dorsey, Kevin","WR","GBP"
"806","11420","Daniels, B.J.","QB","FA"
"807","11426","Cox, Michael","RB","NYG"
"808","11429","Cunningham, Justice","TE","STL"
"809","11430","Maysonet, Miguel","RB","PIT"
"810","11431","Tucker, Matthew","RB","PHI"
"811","11432","Cunningham, Benny","RB","STL"
"812","11433","Moe, T.J.","WR","NEP"
"813","11434","Gray, MarQueis","TE","CLE"
"814","11435","Hill, Michael","RB","TBB"
"815","11436","Harrison, Mark","WR","NEP"
"816","11437","Sinkfield, Terrell","WR","FA"
"817","11438","Palmer, Tobais","WR","SDC"
"818","11440","Thompkins, Kenbrell","WR","NEP"
"819","11441","Griffin, Ryan","QB","NOS"
"820","11445","Spadola, Ryan","WR","FA"
"821","11446","Roberts, Jordan","RB","FA"
"822","11448","Harris, Demetrius","TE","FA"
"823","11450","Miller, Steven","RB","DET"
"824","11451","McGuffie, Sam","WR","NEP"
"825","11453","Silvestro, Alex","TE","FA"
"826","11454","Anderson, C.J.","RB","DEN"
"827","11455","Collins, Jasper","WR","FA"
"828","11456","Brown, Jaron","WR","ARI"
"829","11458","Gill, Robert","WR","FA"
"830","11459","Orton, Greg","WR","NEP"
"831","11464","Kelley, Jeremy","WR","FA"
"832","11465","McGloin, Matt","QB","OAK"
"833","11466","Robinson, Khiry","RB","NOS"
"834","11469","Furstenburg, Matt","TE","FA"
"835","11470","Ashford, Perez","WR","FA"
"836","11471","Jenkins, Greg","WR","OAK"
"837","11473","Bumphis, Chad","WR","JAC"
"838","11474","Line, Zach","RB","MIN"
"839","11475","Rogers, Eric","WR","FA"
"840","11476","Marshall, Cameron","RB","MIA"
"841","11477","Richardson, Rico","WR","HOU"
"842","11478","Helmick, Andrew","WR","FA"
"843","11479","DePalma, Dan","WR","SDC"
"844","11481","Brown, Marlon","WR","BAL"
"845","11482","Tanner, Andy","WR","NOS"
"846","11484","Walker, Tyrone","WR","FA"
"847","11486","Thomas, Lamaar","WR","JAC"
"848","11494","Simms, Matt","QB","NYJ"
"849","11495","Johnson, Darius","WR","ATL"
"850","11496","Moye, Derek","WR","PIT"
"851","11497","Sims, Quentin","WR","FA"
"852","11505","Milton, Keavon","TE","CLE"
"853","11510","Williams, Brandon","TE","CAR"
"854","11516","Doyle, Jack","TE","IND"
"855","11521","Donnell, Larry","TE","NYG"
"856","11524","Coleman, Derrick","RB","SEA"
"857","11526","Wright, Tim","TE","TBB"
"858","11529","Hill, Josh","TE","NOS"
"859","11540","Reynolds, Chase","RB","STL"
"860","11565","Campbell, Michael","WR","NYJ"
"861","11570","Golden, Brittan","WR","ARI"
"862","11571","Byrne, Jake","TE","SDC"
"863","11581","White, Myles","WR","GBP"
"864","11582","Dawson, Skye","WR","TBB"
"865","11584","Tyms, Brian","WR","CLE"
"866","11587","Ford, Chase","TE","MIN"
"867","11600","Williams, Nick","WR","WAS"
"868","11604","Pryor, Lonnie","RB","TBB"
"869","11606","Pantale, Chris","TE","NYJ"
"870","11614","Banyard, Joe","RB","MIN"
"871","11615","Veltung, Justin","WR","STL"
"872","11617","Talley, Julian","WR","NYG"
"873","11624","Veldman, Matt","TE","DET"
"874","11633","Isles, Carlin","RB","DET"
